Project_Id,Country,StateName,CityName,ProjectTypes,CertLevel,PointsAchieved,FloorArea,EnergySaving,CO2Avoided,CertDate
1000069449,US,VA,BLA,"Core Learning Space: College/University",Gold,61,9290.3,696772,306580,"2024-03-08 00:00:00"
1000069540,US,VA,RIC,"Office: Government",Gold,60,1814.3,68036,29936,"2024-04-25 00:00:00"
1000069729,US,MD,BOW,"Multi-Family Residential: Apartment",Gold,71,41344.06,1550402,682177,"2024-07-16 00:00:00"
1000070502,CN,CON,CON,CONF,Gold,61,59197.35,3699834,2071907,"2024-06-10 00:00:00"
1000070772,US,WA,NB,"Service: Vehicle Storage/Maintenance",Platinum,81,1352.67,71015,31247,"2024-05-28 00:00:00"
1000070805,US,CA,SYL,"Core Learning Space: College/University",Gold,65,5894.14,442060,194507,"2024-03-13 00:00:00"
1000071091,US,MA,BOS,"Multi-Family Residential: Apartment",Gold,60,28364.21,1063658,468009,"2024-01-12 00:00:00"
1000073115,US,CON,CON,CONF,Silver,56,2564.49,96168,42314,"2024-03-19 00:00:00"
1000073581,US,CON,CON,CONF,Gold,60,6147.39,384212,169053,"2024-03-05 00:00:00"
1000074052,US,CA,HAY,"Core Learning Space: College/University",Silver,54,1803.06,81138,35701,"2024-04-01 00:00:00"
1000074344,US,VA,CHA,"Core Learning Space: College/University",Silver,55,20624.47,928101,408365,"2024-06-26 00:00:00"
1000074436,US,MN,MIN,"Service: Vehicle Storage/Maintenance",Gold,62,18974.04,711526,313072,"2024-11-18 00:00:00"
1000074440,US,MA,WAT,"Lodging: Hotel/Motel/Resort, Full Service",Silver,51,10124.1,493550,217162,"2024-03-28 00:00:00"
1000075239,US,MD,TOW,"Core Learning Space: College/University",Gold,66,29627.14,2222036,977696,"2024-09-06 00:00:00"
1000075504,CN,GUA,SHE,"Office: Mixed-Use",Gold,71,10860.08,407253,228062,"2024-03-04 00:00:00"
1000075550,US,NY,SYR,"Healthcare: Clinic/Other Outpatient",Gold,60,18910.78,3309386,1456130,"2024-03-13 00:00:00"
1000075790,US,NY,LEW,"Service: Other Service",Silver,52,4180.64,156774,68981,"2024-04-04 00:00:00"
1000077786,US,VA,NN,"Core Learning Space: College/University",Certified,43,8033.69,241011,106045,"2024-05-15 00:00:00"
1000078124,US,NC,CHA,"Service: Vehicle Storage/Maintenance",Silver,56,5844.9,131510,57865,"2024-01-11 00:00:00"
1000078249,US,NY,NY,"Public Assembly: Entertainment",Silver,52,819.87,18447,8117,"2024-01-09 00:00:00"
1000078278,US,CA,LB,"Public Order and Safety: Fire/Police Station",Gold,64,908.87,34083,14996,"2024-01-02 00:00:00"
1000078343,US,DE,DOV,Other,Silver,58,7709.37,289101,127205,"2024-04-19 00:00:00"
1000078390,US,CON,CON,CONF,Platinum,86,78342.22,6854944,3016175,"2024-07-15 00:00:00"
1000078903,US,VA,FAI,"Public Order and Safety: Fire/Police Station",Silver,52,4882.8,109863,48340,"2024-12-05 00:00:00"
1000080765,US,CON,CON,CONF,Certified,41,67447.58,1686190,741923,"2024-04-23 00:00:00"
1000080871,US,VA,STE,"Public Order and Safety: Fire/Police Station",Gold,69,2171.33,81425,35827,"2024-10-22 00:00:00"
1000081685,US,MT,MAL,"Public Order and Safety: Other Public Order",Silver,50,3897.75,146166,64313,"2024-01-11 00:00:00"
1000083476,US,MA,BOS,"Multi-Family Residential: Condominium",Gold,64,60386.95,2264511,996385,"2024-06-17 00:00:00"
1000085478,US,FL,SWE,"Public Order and Safety: Fire/Police Station",Silver,53,1056.31,23767,10457,"2024-10-24 00:00:00"
1000085523,US,VA,WIL,"Core Learning Space: College/University",Silver,53,14877.39,669483,294572,"2024-08-29 00:00:00"
1000085744,US,CA,LJ,"Core Learning Space: College/University",Gold,68,3237.76,242832,106846,"2024-06-17 00:00:00"
1000087076,US,MD,CC,"Multi-Family Residential: Apartment",Silver,52,23132.85,520489,229015,"2024-01-23 00:00:00"
1000087533,US,MD,TOW,"Core Learning Space: College/University",Gold,62,23750.65,1781299,783771,"2024-03-29 00:00:00"
1000087548,US,CON,CON,CONF,Silver,50,8095.66,303587,133578,"2024-01-23 00:00:00"
1000087812,US,CON,CON,CONF,Silver,51,10219.33,383225,168619,"2024-10-04 00:00:00"
1000088097,AE,CON,CON,CONF,Gold,63,1896.61,118538,47415,"2024-12-27 00:00:00"
1000088354,IT,TS,TRI,"Office: Mixed-Use",Silver,58,36217,814882,203721,"2024-08-29 00:00:00"
1000088508,US,OR,WAR,Other,Certified,40,3112.25,77806,34235,"2024-01-09 00:00:00"
1000090500,US,VA,FAI,"Public Order and Safety: Fire/Police Station",Silver,54,1506.05,33886,14910,"2024-01-28 00:00:00"
1000090599,US,MD,LAU,Laboratory,Silver,56,24433.49,2565516,1128827,"2024-02-29 00:00:00"
1000092493,US,CON,CON,CONF,Gold,63,0,0,0,"2024-08-29 00:00:00"
1000092882,US,FL,CHR,Other,Gold,64,623.66,38979,17151,"2024-08-22 00:00:00"
1000093087,US,PA,PHI,"Public Order and Safety: Fire/Police Station",Gold,60,1005.95,37723,16598,"2024-11-07 00:00:00"
1000093749,US,IL,PAL,"Core Learning Space: College/University",Certified,48,9948.05,298442,131314,"2024-10-23 00:00:00"
1000094413,US,VA,ARL,"Multi-Family Residential: Apartment",Silver,51,35667.78,802525,353111,"2024-05-03 00:00:00"
1000095778,US,MA,NEW,"Multi-Family Residential: Apartment",Silver,52,8069.74,181569,79890,"2024-02-14 00:00:00"
1000096139,IN,KAR,BAN,"Office: Other Office",Gold,73,40716.04,1526852,1084065,"2024-09-04 00:00:00"
1000098959,TR,IST,IST,"Public Assembly: Social/Meeting",Gold,65,15479.78,580492,249611,"2024-07-24 00:00:00"
1000099321,TR,IST,IST,"Multi-Family Residential: Apartment",Gold,62,33500,1256250,540188,"2024-03-13 00:00:00"
1000099323,TR,IST,IST,"Multi-Family Residential: Apartment",Gold,62,26670,1000125,430054,"2024-06-24 00:00:00"
1000099449,US,PA,HAR,"Office: Government",Gold,63,22561.12,846042,372258,"2024-01-22 00:00:00"
1000099502,AE,AE,RAK,"Lodging: Hotel/Motel/Resort, Full Service",Gold,62,25495.95,2071546,828618,"2024-07-04 00:00:00"
1000099506,US,VA,HAR,"Retail: Restaurant/Cafeteria",Certified,44,3451.53,69031,30373,"2024-07-10 00:00:00"
1000099539,CN,CON,CON,CONF,Gold,60,288713.17,18044573,10104961,"2024-09-29 00:00:00"
1000099638,US,CON,CON,CONF,Silver,51,23597.36,884901,389356,"2024-08-26 00:00:00"
1000099673,US,GA,ATL,"Office: Other Office",Certified,44,5665.22,84978,37390,"2024-12-12 00:00:00"
1000100234,US,CA,HAY,"Public Order and Safety: Fire/Police Station",Silver,56,2787.09,62710,27592,"2024-03-14 00:00:00"
1000100546,CA,MB,WIN,"Public Assembly: Other Assembly",Certified,46,3367,50505,15657,"2024-01-09 00:00:00"
1000100613,CA,AB,CAL,"Office: Administrative/Professional",Platinum,84,33568,1762320,546319,"2024-05-10 00:00:00"
1000101896,US,HI,HON,"Multi-Family Residential: Condominium",Gold,64,66971.91,2511447,1105037,"2024-11-11 00:00:00"
1000103118,US,MA,CAM,"Office: Government",Platinum,80,52583.38,2760627,1214676,"2024-08-20 00:00:00"
1000103264,US,WA,SEA,Other,Silver,51,31587.02,1184513,521186,"2024-07-12 00:00:00"
1000103365,IT,CON,CON,CONF,Gold,64,9049,565562,141391,"2024-11-05 00:00:00"
1000103869,US,CA,LA,"Lodging: Dormitory",Gold,62,54345,4415531,1942834,"2024-05-10 00:00:00"
1000103925,US,WA,SEA,"Multi-Family Residential: Apartment",Silver,53,50364.11,1133192,498605,"2024-02-14 00:00:00"
1000104109,US,CA,SAC,"Healthcare: Clinic/Other Outpatient",Gold,61,6002,1050350,462154,"2024-01-26 00:00:00"
1000104125,CA,ON,BRA,"Transit: Station/Elevated",Gold,61,1500,262500,81375,"2024-04-08 00:00:00"
1000104142,US,VA,CHA,"Lodging: Dormitory",Silver,52,18580.6,905804,398554,"2024-12-31 00:00:00"
1000104206,US,CA,CHI,"Core Learning Space: College/University",Silver,56,10219.33,459870,202343,"2024-08-20 00:00:00"
1000105074,US,VA,HER,"Multi-Family Residential: Apartment",Certified,43,37070.25,556054,244664,"2024-01-09 00:00:00"
1000105198,US,DC,WAS,"Multi-Family Residential: Apartment",Silver,52,37163.52,836179,367919,"2024-10-30 00:00:00"
1000105226,KR,KYO,PYE,"Multi-Family Residential: Apartment",Gold,62,56298,2111175,865582,"2024-09-12 00:00:00"
1000105276,US,CA,PH,"Core Learning Space: College/University",Gold,68,3128.32,234624,103235,"2024-07-02 00:00:00"
1000105304,IT,CON,CON,CONF,Gold,65,5567,347938,86984,"2024-02-05 00:00:00"
1000105372,CA,MB,WIN,"Core Learning Space: College/University",Gold,64,11052,828900,256959,"2024-10-16 00:00:00"
1000105401,CA,NS,ANT,"Office: Administrative/Professional",Silver,57,4027,90608,28088,"2024-06-19 00:00:00"
1000105461,CA,QC,MON,"Public Assembly: Other Assembly",Gold,61,6765,253688,78643,"2024-06-06 00:00:00"
1000105781,TR,IST,IST,"Public Assembly: Other Assembly",Silver,59,6848,154080,66254,"2024-06-03 00:00:00"
1000105885,US,MA,CAM,"Multi-Family Residential: Apartment",Gold,63,40338.48,1512693,665585,"2024-07-16 00:00:00"
1000106028,US,CA,LB,"Office: Administrative/Professional",Silver,59,9290.3,209032,91974,"2024-05-14 00:00:00"
1000106369,US,PA,PIT,"Healthcare: Clinic/Other Outpatient",Certified,47,39282.18,2749753,1209891,"2024-05-21 00:00:00"
1000106432,US,CO,AVO,"Office: Other Office",Certified,40,721.11,10817,4759,"2024-02-20 00:00:00"
1000106487,CA,QC,SDB,"Public Order and Safety: Fire/Police Station",Certified,40,1916,28740,8909,"2024-01-15 00:00:00"
1000106506,US,WA,LYN,"Transit: Station/Elevated",Gold,61,1641.6,287280,126403,"2024-06-25 00:00:00"
1000106759,US,NY,NY,"Office: Mixed-Use",Gold,60,117541.25,4407797,1939431,"2024-09-10 00:00:00"
1000106799,US,CA,SP,"Core Learning Space: College/University",Silver,53,5921.17,266453,117239,"2024-03-14 00:00:00"
1000106828,US,PA,LAT,"Core Learning Space: College/University",Certified,43,4954.05,148622,65393,"2024-06-14 00:00:00"
1000106835,US,CT,NH,"Public Assembly: Other Assembly",Gold,61,13099.32,491224,216139,"2024-07-29 00:00:00"
1000106921,US,CO,DEN,"Airport: Terminal/Concourse",Platinum,80,45250.73,11086429,4878029,"2024-09-26 00:00:00"
1000107162,US,CA,SLO,"Core Learning Space: College/University",Gold,68,9816.13,736210,323932,"2024-09-30 00:00:00"
1000107173,ES,CON,CON,CONF,Certified,41,798,19950,4588,"2024-01-17 00:00:00"
1000107660,US,AL,AUB,"Core Learning Space: College/University",Silver,50,13201.14,594051,261383,"2024-03-05 00:00:00"
1000107702,US,KY,LEX,"Public Assembly: Convention Center",Silver,52,35352.1,795422,349986,"2024-05-07 00:00:00"
1000107703,US,KY,LEX,"Public Assembly: Convention Center",Certified,48,5611.06,84166,37033,"2024-05-07 00:00:00"
1000108028,US,CA,SF,"Public Assembly: Social/Meeting",Gold,71,4645.15,174193,76645,"2024-02-06 00:00:00"
1000108048,US,NH,HAN,"Core Learning Space: College/University",Gold,72,3158.7,236902,104237,"2024-08-23 00:00:00"
1000108083,CA,ON,TOR,"Transit: Station/Underground",Gold,63,847,148225,45950,"2024-04-18 00:00:00"
1000108087,US,OH,CIN,"Lodging: Dormitory",Silver,55,15410.29,751252,330551,"2024-03-01 00:00:00"
1000108108,US,CA,LA,"Transit: Maintenance/Storage",Platinum,84,8677.14,2125899,935396,"2024-11-26 00:00:00"
1000108110,US,NJ,PAR,"Office: Mixed-Use",Silver,57,11891.58,267561,117727,"2024-01-26 00:00:00"
1000108133,US,CON,CON,CONF,Certified,40,4542.96,113574,49973,"2024-02-01 00:00:00"
1000108153,CA,BC,VIC,"Lodging: Dormitory",Gold,61,175946.7094,14295670,4431658,"2024-06-17 00:00:00"
1000108294,US,OH,GAM,"Core Learning Space: College/University",Silver,53,4104.73,184713,81274,"2024-01-05 00:00:00"
1000108878,CA,AB,INN,"Lodging: Other lodging",Silver,51,7802,380348,117908,"2024-01-24 00:00:00"
1000109218,US,CON,CON,CONF,Gold,60,6941.15,433822,190882,"2024-10-17 00:00:00"
1000109723,US,VA,FB,"Office: Government",Silver,50,3824.07,86042,37858,"2024-04-05 00:00:00"
1000110129,US,OH,HEA,"Office: Mixed-Use",Certified,40,5344.52,80168,35274,"2024-05-02 00:00:00"
1000110131,US,WA,SNO,"Public Order and Safety: Other Public Order",Silver,54,836.13,31355,13796,"2024-09-10 00:00:00"
1000110216,US,MI,GR,"Core Learning Space: College/University",Silver,51,2077.31,93479,41131,"2024-09-20 00:00:00"
1000110262,US,VA,RIC,"Core Learning Space: College/University",Gold,60,15551.87,1166390,513212,"2024-05-23 00:00:00"
1000110302,US,CON,CON,CONF,Silver,50,5084.58,190672,83896,"2024-08-30 00:00:00"
1000110444,US,IN,MUN,"Lodging: Dormitory",Silver,50,14373.12,700690,308303,"2024-09-11 00:00:00"
1000110904,US,CA,SJ,Laboratory,Gold,69,14433.5,2525862,1111380,"2024-05-22 00:00:00"
1000111286,US,CA,LA,"Core Learning Space: College/University",Platinum,80,3469.93,364343,160311,"2024-10-23 00:00:00"
1000111466,IN,CON,CON,CONF,Gold,60,8129.01,508063,360725,"2024-03-19 00:00:00"
1000111605,US,TX,SA,"Office: Government",Silver,57,4131.58,92961,40903,"2024-01-26 00:00:00"
1000111662,US,IA,IC,"Service: Vehicle Storage/Maintenance",Gold,60,7924.07,297153,130747,"2024-01-23 00:00:00"
1000111672,KR,CON,CON,CONF,Silver,52,20914,784275,321553,"2024-06-10 00:00:00"
1000112085,MX,QRO,SDQ,"Office: Mixed-Use",Silver,53,1025.46,23073,6922,"2024-06-05 00:00:00"
1000112243,TR,IST,IST,"Office: Financial",Gold,64,23608.14,885305,380681,"2024-03-22 00:00:00"
1000112295,CA,ON,TOR,"Core Learning Space: College/University",Gold,62,10315,773625,239824,"2024-02-12 00:00:00"
1000112312,US,CO,GOL,"Office: Administrative/Professional",Gold,65,576,21600,9504,"2024-04-24 00:00:00"
1000112631,US,FL,DB,"Office: Administrative/Professional",Gold,72,16362.26,613585,269977,"2024-07-09 00:00:00"
1000112679,US,OH,COL,"Transit: Maintenance/Storage",Certified,44,26495.38,1854677,816058,"2024-07-01 00:00:00"
1000112817,US,IN,MUN,"Lodging: Dormitory",Silver,50,12790.89,623556,274365,"2024-02-19 00:00:00"
1000112883,IT,VT,MON,"Service: Other Service",Certified,44,14176.0563,354401,88600,"2024-02-15 00:00:00"
1000113225,US,CON,CON,CONF,Platinum,85,33239.67,2908471,1279727,"2024-07-17 00:00:00"
1000113372,US,VA,LEX,Other,Certified,44,5388.37,134709,59272,"2024-02-08 00:00:00"
1000113485,US,FL,TAM,Other,Silver,54,8439.31,316474,139249,"2024-06-27 00:00:00"
1000114419,BR,CON,CON,CONF,Gold,61,28071,1754438,228077,"2024-07-26 00:00:00"
1000114453,US,CON,CON,CONF,Platinum,82,83256.84,7284974,3205388,"2024-09-17 00:00:00"
1000114457,US,WA,RED,"Office: Mixed-Use",Platinum,83,80173.99,4209134,1852019,"2024-09-17 00:00:00"
1000114924,US,CON,CON,CONF,Silver,53,13425.51,503457,221521,"2024-11-14 00:00:00"
1000114974,US,VA,WIL,"Public Assembly: Other Assembly",Silver,55,5097.49,114694,50465,"2024-08-02 00:00:00"
1000114987,US,VA,WIL,"Healthcare: Clinic/Other Outpatient",Silver,50,975.67,102445,45076,"2024-05-05 00:00:00"
1000115030,CA,ON,OAK,"Public Assembly: Recreation",Gold,62,4497,168638,52278,"2024-11-14 00:00:00"
1000115045,US,MA,GRA,"Public Assembly: Library",Silver,52,2322.57,104516,45987,"2024-03-13 00:00:00"
1000115047,US,CON,CON,CONF,Silver,54,38417.99,1440675,633897,"2024-02-01 00:00:00"
1000115053,US,VT,BUR,Laboratory,Silver,57,5616.45,589727,259480,"2024-05-09 00:00:00"
1000115157,US,CA,PH,"Core Learning Space: College/University",Gold,68,2987.3,224048,98581,"2024-12-03 00:00:00"
1000115201,CA,AB,CAL,"Core Learning Space: College/University",Platinum,80,107639,11302095,3503649,"2024-11-25 00:00:00"
1000115231,ES,SAL,SAL,"Public Assembly: Other Assembly",Gold,67,5371,201412,46325,"2024-01-18 00:00:00"
1000115244,US,CT,MID,"Core Learning Space: College/University",Gold,63,6936.7,520252,228911,"2024-07-01 00:00:00"
1000115261,US,OH,COL,"Lodging: Hotel/Motel/Resort, Full Service",Gold,64,42873.9,3483504,1532742,"2024-09-06 00:00:00"
1000116060,US,DC,WAS,"Multi-Family Residential: Apartment",Silver,57,22276.28,501216,220535,"2024-06-25 00:00:00"
1000116061,US,DC,WAS,"Multi-Family Residential: Apartment",Silver,56,36463.03,820418,360984,"2024-06-25 00:00:00"
1000116182,CN,GUA,FOS,"Office: Other Office",Platinum,80,19992.73,1049618,587786,"2024-04-10 00:00:00"
1000116565,US,OR,POR,"Lodging: Hotel/Motel/Resort, Full Service",Gold,60,76090.44,6182348,2720233,"2024-03-13 00:00:00"
1000116670,AE,AE,AD,"Office: Mixed-Use",Gold,68,400,15000,6000,"2024-08-02 00:00:00"
1000116708,US,MD,BAL,"Public Order and Safety: Other Public Order",Silver,52,1856.48,69618,30632,"2024-06-17 00:00:00"
1000116948,US,NC,RAL,"Public Order and Safety: Fire/Police Station",Gold,60,1462.85,54857,24137,"2024-10-01 00:00:00"
1000117003,US,DE,DOV,"Office: Administrative/Professional",Silver,53,2120.98,47722,20998,"2024-01-18 00:00:00"
1000117364,ES,MAD,MAD,"Office: Administrative/Professional",Platinum,89,22707,1192118,274187,"2025-03-11 00:00:00"
1000117389,US,WI,PLA,"Core Learning Space: College/University",Gold,64,9200.09,690007,303603,"2024-03-05 00:00:00"
1000117468,US,MT,MIS,"Retail: Bank Branch",Silver,52,626.91,18807,8275,"2024-07-25 00:00:00"
1000117493,US,PA,REA,"Core Learning Space: College/University",Certified,41,6874.82,206245,90748,"2024-07-17 00:00:00"
1000117571,US,VA,SPR,"Office: Medical (Non-Diagnostic)",Gold,62,9215.05,1612634,709559,"2024-05-07 00:00:00"
1000117911,US,MS,BS,"Public Assembly: Other Assembly",Platinum,84,1378.68,72381,31848,"2024-04-16 00:00:00"
1000117981,US,IN,ND,"Public Assembly: Other Assembly",Gold,64,6812.58,255472,112408,"2024-11-18 00:00:00"
1000117983,US,CA,DAV,"Lodging: Dormitory",Gold,62,19416.17,1577564,694128,"2024-11-14 00:00:00"
1000118039,US,WA,SEA,"Multi-Family Residential: Apartment",Gold,61,51341.82,1925318,847140,"2024-06-04 00:00:00"
1000118205,US,MA,CAM,"Core Learning Space: College/University",Gold,62,4050.48,303786,133666,"2024-11-08 00:00:00"
1000118400,CN,TIA,TIA,"Industrial Manufacturing",Gold,67,53652.6,9389205,5257955,"2024-02-20 00:00:00"
1000118401,CN,TIA,TIA,"Office: Mixed-Use",Platinum,85,6995.6,367269,205671,"2024-05-15 00:00:00"
1000118791,US,CON,CON,CONF,Silver,51,14610.95,547911,241081,"2024-11-04 00:00:00"
1000119140,ES,BCN,ODM,"Public Order and Safety: Fire/Police Station",Certified,49,597,8955,2060,"2024-03-25 00:00:00"
1000119329,US,TX,AUS,"Airport: Office",Silver,58,3741.85,392894,172873,"2024-03-25 00:00:00"
1000119511,US,OH,COL,"Core Learning Space: College/University",Silver,50,3530.31,158864,69900,"2024-04-05 00:00:00"
1000119611,TR,TEK,TEK,"Industrial Manufacturing",Certified,45,9754.82,682837,293620,"2024-10-06 00:00:00"
1000119612,US,GA,ATL,Laboratory,Gold,61,32144.44,5625277,2475122,"2024-08-06 00:00:00"
1000119708,CA,QC,SAI,"Office: Other Office",Silver,51,335,7538,2337,"2024-08-23 00:00:00"
1000119744,US,CON,CON,CONF,Gold,60,7897.41,493588,217179,"2024-10-11 00:00:00"
1000119745,US,IN,IND,"Lodging: Other lodging",Certified,40,74483.87,2420726,1065119,"2024-10-08 00:00:00"
1000119759,US,CON,CON,CONF,Certified,43,2694.19,67355,29636,"2024-11-07 00:00:00"
1000119770,US,TX,HOU,"Lodging: Dormitory",Gold,60,11705.78,951095,418482,"2024-01-12 00:00:00"
1000119772,US,KY,HH,"Multi-Family Residential: Apartment",Certified,41,6523.65,97855,43056,"2024-04-17 00:00:00"
1000119839,CA,ON,TOR,"Transit: Station/Underground",Gold,64,2663,466025,144468,"2024-06-12 00:00:00"
1000119861,US,VA,FRE,"Lodging: Dormitory",Silver,52,4244.46,206917,91044,"2024-04-22 00:00:00"
1000120063,US,MD,COL,"Public Assembly: Other Assembly",Gold,65,2879.99,108000,47520,"2024-10-28 00:00:00"
1000120075,US,CO,DEN,"Public Assembly: Stadium/Arena",Gold,62,4452.84,779247,342869,"2024-08-09 00:00:00"
1000120085,CA,ON,OTT,"Transit: Maintenance/Storage",Certified,43,5052,353640,109628,"2024-06-20 00:00:00"
1000120132,US,WA,PAS,"Public Assembly: Recreation",Silver,51,7263.99,163440,71914,"2024-06-25 00:00:00"
1000120314,US,CA,LA,"Lodging: Dormitory",Silver,53,34194.44,1666979,733471,"2024-01-22 00:00:00"
1000120423,IT,BO,BOL,"Office: Administrative/Professional",Platinum,80,12100,635250,158812,"2024-05-06 00:00:00"
1000120797,US,NH,HAN,"Office: Mixed-Use",Platinum,85,4244.55,222839,98049,"2024-07-16 00:00:00"
1000120828,US,PA,MA,"Core Learning Space: College/University",Certified,47,2043.87,61316,26979,"2024-01-08 00:00:00"
1000120869,US,IN,ND,"Core Learning Space: College/University",Silver,52,4045.18,182033,80095,"2024-02-29 00:00:00"
1000120913,US,TX,HOU,"Public Assembly: Other Assembly",Silver,53,6647.3,149564,65808,"2024-12-16 00:00:00"
1000120994,US,VA,ALE,"Office: Administrative/Professional",Gold,63,39501.15,1481293,651769,"2024-06-11 00:00:00"
1000121357,AE,AE,DUB,"Lodging: Other lodging",Gold,76,10220.44,830411,332164,"2024-11-20 00:00:00"
1000121363,US,IN,WL,"Core Learning Space: College/University",Silver,50,23167.69,1042546,458720,"2024-10-18 00:00:00"
1000121586,US,IA,DM,"Public Order and Safety: Other Public Order",Gold,60,2035.97,127248,55989,"2024-10-16 00:00:00"
1000121590,IT,MI,MIL,"Lodging: Dormitory",Gold,68,31746,2579362,644841,"2024-09-26 00:00:00"
1000121687,US,CA,MUR,"Healthcare: Clinic/Other Outpatient",Silver,53,8267.62,868100,381964,"2024-02-08 00:00:00"
1000121700,US,CON,CON,CONF,Silver,50,6801.99,255075,112233,"2024-02-22 00:00:00"
1000121785,CA,ON,OTT,"Core Learning Space: College/University",Silver,52,11658,524610,162629,"2024-05-21 00:00:00"
1000121792,ES,BCN,BAR,"Office: Medical (Non-Diagnostic)",Gold,61,11402,1995350,458930,"2025-05-15 00:00:00"
1000122321,US,PA,PIT,"Lodging: Dormitory",Gold,64,11148.36,905804,398554,"2024-03-08 00:00:00"
1000122372,US,MD,MCH,"Public Assembly: Entertainment",Gold,62,2660.83,99781,43904,"2024-01-10 00:00:00"
1000122888,US,CO,DEN,"Core Learning Space: Other classroom education",Gold,60,6317.4,473805,208474,"2024-12-09 00:00:00"
1000122899,US,CON,CON,CONF,Silver,50,2788,104550,46002,"2024-01-25 00:00:00"
1000123012,US,TX,HOU,"Office: Administrative/Professional",Gold,62,3929.8,147368,64842,"2024-04-17 00:00:00"
1000123183,US,UT,SSL,"Public Assembly: Library",Gold,66,2954.32,221574,97493,"2024-10-22 00:00:00"
1000123400,US,TN,NAS,"Core Learning Space: College/University",Gold,63,11436.36,857727,377400,"2024-07-12 00:00:00"
1000123721,US,MD,BAL,"Core Learning Space: College/University",Gold,60,6038.7,452902,199277,"2024-09-17 00:00:00"
1000123783,US,CON,CON,CONF,Silver,52,8268.37,310064,136428,"2024-07-12 00:00:00"
1000123812,US,WA,SEA,"Core Learning Space: College/University",Gold,64,9104.49,682837,300448,"2024-05-20 00:00:00"
1000123851,US,WA,REN,"Public Assembly: Recreation",Silver,51,1960.25,44106,19406,"2024-04-12 00:00:00"
1000124095,US,DC,WAS,"Multi-Family Residential: Apartment",Silver,52,38118.01,857655,377368,"2024-04-09 00:00:00"
1000124108,IT,VI,VAL,"Office: Other Office",Gold,70,5170,193875,48469,"2024-03-14 00:00:00"
1000124249,US,OH,BV,"Public Assembly: Library",Certified,45,1595.14,47854,21056,"2024-01-09 00:00:00"
1000124273,US,CA,SF,"Multi-Family Residential: Apartment",Silver,52,7986.41,179694,79065,"2024-07-23 00:00:00"
1000124286,US,MA,BOS,"Public Order and Safety: Fire/Police Station",Gold,64,1821.92,68322,30062,"2024-02-02 00:00:00"
1000124295,US,CON,CON,CONF,Certified,42,4168.74,104218,45856,"2025-01-27 00:00:00"
1000124300,US,OH,DAY,"Core Learning Space: College/University",Gold,61,4784.69,358852,157895,"2024-05-10 00:00:00"
1000124371,US,VA,BLA,"Core Learning Space: College/University",Silver,53,11148.36,501676,220738,"2024-09-09 00:00:00"
1000124417,US,NY,BRO,"Multi-Family Residential: Apartment",Silver,57,84260.42,1895859,834178,"2024-01-29 00:00:00"
1000124497,US,PA,PHI,"Core Learning Space: College/University",Gold,63,6967.72,522579,229935,"2024-05-17 00:00:00"
1000124510,US,CA,SJ,"Multi-Family Residential: Apartment",Silver,50,7958.35,179063,78788,"2024-06-18 00:00:00"
1000124547,US,OH,COL,"Office: Administrative/Professional",Platinum,80,29058.39,1525565,671249,"2024-03-22 00:00:00"
1000124589,US,MD,NC,"Office: Administrative/Professional",Gold,61,29728.96,1114836,490528,"2024-07-30 00:00:00"
1000124722,TR,ANT,KEP,"Service: Vehicle Service/Repair",Gold,60,12506,781625,336099,"2024-12-16 00:00:00"
1000124776,US,VA,ARL,"Multi-Family Residential: Apartment",Silver,52,44186.25,994191,437444,"2024-03-08 00:00:00"
1000124804,US,CON,CON,CONF,Platinum,85,2042.1,178684,78621,"2024-02-27 00:00:00"
1000124812,US,UT,SLC,"Public Assembly: Stadium/Arena",Silver,55,10516.62,1104245,485868,"2024-01-23 00:00:00"
1000125031,US,CO,DEN,"Multi-Family Residential: Apartment",Gold,61,44019.11,1650717,726315,"2024-08-08 00:00:00"
1000125072,US,MO,SL,"Public Assembly: Other Assembly",Gold,72,8547.08,320516,141027,"2024-04-09 00:00:00"
1000125146,IN,TG,HYD,"Data Center",Gold,77,5121,640125,454489,"2025-05-31 00:00:00"
1000125291,CN,SIC,QIO,"Office: Administrative/Professional",Gold,66,6455,242062,135555,"2024-07-31 00:00:00"
1000125416,US,LA,NO,"Core Learning Space: College/University",Gold,61,21561.11,1617083,711517,"2024-01-25 00:00:00"
1000125563,US,FL,MIA,"Lodging: Dormitory",Certified,41,27827.24,904385,397930,"2024-04-02 00:00:00"
1000125581,US,VA,ARL,"Multi-Family Residential: Apartment",Silver,52,24192.22,544325,239503,"2024-05-22 00:00:00"
1000125609,US,TN,NAS,"Multi-Family Residential: Apartment",Gold,60,35089.46,1315855,578976,"2024-04-24 00:00:00"
1000125660,US,OR,POR,"Core Learning Space: College/University",Gold,62,3575,268125,117975,"2025-07-08 00:00:00"
1000125676,US,PA,PIT,"Core Learning Space: College/University",Silver,50,4774.29,214843,94531,"2024-09-16 00:00:00"
1000125733,CA,ON,KIT,"Public Order and Safety: Fire/Police Station",Silver,54,8816,198360,61492,"2024-11-19 00:00:00"
1000125921,US,FL,TAM,"Airport: Office",Certified,40,2604.72,182330,80225,"2024-01-30 00:00:00"
1000126140,US,FL,JAC,"Office: Administrative/Professional",Platinum,80,34959.77,1835388,807571,"2024-06-20 00:00:00"
1000126363,US,IA,AME,"Core Learning Space: College/University",Silver,54,9391.1,422600,185944,"2024-07-25 00:00:00"
