ProjectName,CertLevel,GrossFloorAreaSqm,EnergySaving,EnergySaving_Percent,Cert_Level_Num
Madrid Content City - Fase 2 / B1-B2-B3,Gold,3136.0,196000.0,0.3125,3
Madrid Content City - Fase 2 / C1-C2-C3,Gold,3144.0,196500.0,0.3125,3
Madrid Content City - Fase 2 / N4-N6-N8,Gold,3136.0,196000.0,0.3125,3
Madrid Content City - Fase 2 Platos 6,Platinum,3018.0,264075.0,0.4375,4
CONF,Platinum,2250.0,196875.0,0.4375,4
CONF,Platinum,2355.5,206106.0,0.43749946932710676,4
Madrid Content City - Fase 3 Platos,Platinum,4870.0,426125.0,0.4375,4
Madrid Content City - Fase 3 Universidad,Platinum,15785.0,1657425.0,0.525,4
ESR Gedian Yizhuo Logistics Park 2,Platinum,20356.0,3562300.0,0.875,4
ESR Gedian Yizhuo Logistics Park 1,Gold,21459.0,2682375.0,0.625,3
ESR Gedian Yizhuo Logistics Park 3,Platinum,23212.0,4062100.0,0.875,4
ESR Gedian Yizhuo Logistics Park 4,Platinum,24110.0,4219250.0,0.875,4
Dorset House,Platinum,59699.4,3134218.0,0.2624999581235322,4
PCCW Tower,Platinum,55306.9,2903612.0,0.26249997739884173,4
AsiaWorld-Expo,Gold,112296.0,4211100.0,0.1875,3
CONF,Gold,120550.0,7534375.0,0.3125,3
CONF,Platinum,13935.0,1219312.0,0.43749982059562254,4
Parc1 NH FINANCE TOWER-Tower2,Platinum,123787.0,6498818.0,0.2625000201959818,4
ESR Kunshan Fuchan Logistics Park1,Platinum,22361.0,3913175.0,0.875,4
ESR Kunshan Fuchan Logistics Park2,Platinum,22361.0,3913175.0,0.875,4
BODIO 4,Gold,11075.0,415312.0,0.1874997742663657,3
ESR Kunshan Fuchan Logistics Park3,Gold,17294.0,2161750.0,0.625,3
ESR Kunshan Fuchan Logistics Park4,Platinum,17973.0,3145275.0,0.875,4
Bee Ridge Branch,Gold,493.78,24689.0,0.25,3
Gao An Court,Platinum,6822.0,358155.0,0.2625,4
Godrej TWO,Platinum,83551.01,4386428.0,0.262499998503908,4
CESC Park Lane Substation,Platinum,1071.26,93735.0,0.4374988331497489,4
SF Shanghai Xinbang Park Phase I,Gold,34974.0,4371750.0,0.625,3
CESC Titagarh Receiving Station,Platinum,3450.88,301952.0,0.4375,4
Cond. Internacional Rio,Gold,15183.0,569362.0,0.187499835342159,3
Goodman Western Plaza,Gold,110451.0,13806375.0,0.625,3
DI HQ Building 01,Gold,9636.46,361367.0,0.18749987028431606,3
DI HQ Building 2 &3,Gold,19221.72,3363801.0,0.875,3
DI HQ Building 04,Gold,9629.77,361116.0,0.18749980529129978,3
JW Marriott Mumbai Juhu,Platinum,48114.84,5473063.0,0.5687499948040978,4
Ritz Carlton,Platinum,32140.78,3656014.0,0.5687500427805423,4
JINGDONG TECH BUILDING,Platinum,55021.0,2888602.0,0.2624999545628033,4
One Island East,Platinum,142791.8,7496569.0,0.26249998249199186,4
Guangzhou Airport Logistics Park P1,Gold,120515.0,15064375.0,0.625,3
Guangzhou Airport Logistics Park P2,Gold,26178.0,3272250.0,0.625,3
Guangzhou Airport Logistics Park P3,Platinum,26010.0,4551750.0,0.875,4
Guangzhou Airport Logistics Park P4,Platinum,26665.0,4666375.0,0.875,4
Roach Icon,Platinum,33696.77,1769080.0,0.26249993693757595,4
BRICS TOWER,Platinum,93948.0,4932270.0,0.2625,4
Guangzhou International Shipping Tower,Platinum,71276.0,3741990.0,0.2625,4
ONE UNITY CENTER,Gold,52318.51,1961944.0,0.18749998805394114,3
Inter-Continental Plaza,Platinum,16550.0,868875.0,0.2625,4
The Canton Place,Gold,12911.0,645550.0,0.25,3
MFAR Manyata Tech Park Phase-4,Platinum,88015.94,4620837.0,0.26250000852118377,4
CONF,Platinum,14546.01,1272776.0,0.4375000429671092,4
CPIC FINANCIAL TOWER,Platinum,119613.0,6279682.0,0.26249997909926176,4
LogisHub Yeoju A-1 & B,Gold,70849.92,8856240.0,0.625,3
LogisHub Yeoju A-2,Gold,51935.13,6491891.0,0.624999975931513,3
LogisHub Incheon,Gold,85941.65,10742706.0,0.6249999854552478,3
Nanjing IFC&IFCX,Platinum,112892.0,5926830.0,0.2625,4
Gateway I - Tower 1 & 2,Platinum,104701.59,5496833.0,0.26249997731648583,4
"Gateway II - Tower 3, 5 & 6",Platinum,174564.52,9164637.0,0.2624999914071886,4
World Finance Centre - North & South,Platinum,44212.23,2321142.0,0.262499991518184,4
Wharf T & T Centre,Platinum,20903.06,1097411.0,0.2625000837197998,4
CONF,Platinum,3716.12,325160.0,0.4374993272553093,4
GLP Hangzhou Bay C-1,Gold,37293.24,4661655.0,0.625,3
GLP Hangzhou Bay C-2,Gold,36360.0,4545000.0,0.625,3
CPIC TOWER,Platinum,53947.0,2832218.0,0.26250004634177987,4
MERLIN PROPERTIES - Atica 2,Gold,5362.0,201075.0,0.1875,3
Chengdu New Innovation Center,Platinum,89677.0,4708042.0,0.2624999721221718,4
Hengqin IFC - Office,Platinum,83962.0,4408005.0,0.2625,4
Hengqin IFC - Retail,Platinum,20947.0,1099718.0,0.26250011934883277,4
South Tamiami Branch,Gold,585.29,21948.0,0.1874967964598746,3
Chalhoub Group Head Office 1,Gold,8915.0,334312.0,0.1874997195737521,3
Chalhoub Group Head Office 2,Gold,6939.0,260212.0,0.18749963971753855,3
Chalhoub Group DIP Distribution Centre,Gold,12437.0,1554625.0,0.625,3
Qianhai Kerry Centre Phase I- Office T1,Platinum,63215.0,3318788.0,0.2625000395475757,4
Qianhai Kerry Centre Phase I- Office T2,Platinum,57178.0,3001845.0,0.2625,4
Qianhai Kerry Centre Phase II- Office T7,Platinum,27380.0,1437450.0,0.2625,4
Qianhai Kerry Centre Phase II- Office T8,Platinum,45054.0,2365335.0,0.2625,4
Shenzhen Kerry Plaza Phase I,Platinum,74141.0,3892402.0,0.2624999662804656,4
Shenzhen Kerry Plaza Phase II,Platinum,71709.97,3764773.0,0.2624999703667426,4
Shenzhen China Merchants Tower,Platinum,60296.0,3165540.0,0.2625,4
Shenzhen Prince Plaza,Platinum,65081.0,3416752.0,0.2624999615863309,4
Hanssem HQ,Gold,49888.0,1870800.0,0.1875,3
Torre Norte Castellana,Gold,62108.0,2329050.0,0.1875,3
Dmart Koramangala,Gold,2938.99,238793.0,0.406250106329045,3
Dmart Kachiguda,Gold,4318.04,350841.0,0.4062502894831915,3
DMart Central Mall Goregaon,Gold,8061.01,654957.0,0.4062499612331457,3
Dmart Erode,Gold,5886.24,478257.0,0.40625,3
AIA Tower,Gold,37334.0,1400025.0,0.1875,3
Infosys limited Mahindra city B7 & B8,Platinum,59134.71,3104572.0,0.2624999767480047,4
Infosys limited M.City leisure block,Platinum,6781.92,356051.0,0.26250014745086936,4
Infosys limited M.City food court 2,Platinum,5758.41,403089.0,0.35000026048857236,4
"SDB 4, Pocharam, Hyderabad",Platinum,37613.92,1974731.0,0.2625000265859022,4
"SDB 5, Pocharam, Hyderabad",Platinum,34875.88,1830984.0,0.26250004300966745,4
LEED SANTANDER,Gold,2989.0,112088.0,0.18750083640013382,3
Phase III logistics warehouse 3-1,Platinum,29329.0,5132575.0,0.875,4
Phase III logistics warehouse 3-2,Platinum,29329.0,5132575.0,0.875,4
Phase III logistics warehouse 3-3,Gold,27227.0,3403375.0,0.625,3
Phase III logistics warehouse 3-4,Platinum,27227.0,4764725.0,0.875,4
DMart Karol Bagh,Gold,4295.0,214750.0,0.25,3
SYMMETRICS DEVELOPMENT SERVICES PVT LTD,Platinum,364.92,19158.0,0.2624958895100296,4
Bharti Realty Limited.,Gold,11693.0,438488.0,0.1875002138031301,3
Panasonic Ecology Systems Guangdong,Platinum,6823.0,358208.0,0.26250036640773855,4
CESC Chakmir Substation,Platinum,678.19,59342.0,0.4375027647119539,4
UNICEF Global Headquarters,Gold,21887.48,820780.0,0.18749988577945018,3
AK Plaza Gwang-Myeong,Gold,57320.0,2866000.0,0.25,3
ESR Fengxian Fengyuan  Logistics Park W1,Gold,111390.0,13923750.0,0.625,3
ESR Taicang Mingzhan  Logistics Park W4,Gold,23703.39,2962924.0,0.6250000527350729,3
ESR Kunshan Yitian Logistics Park E,Gold,32863.0,4107875.0,0.625,3
ESR Kunshan Yitian Logistics Park F,Platinum,37768.0,6609400.0,0.875,4
ESR Kunshan Yitian Logistics Park W1,Gold,11356.0,1419500.0,0.625,3
ESR Kunshan Yitian Logistics Park W2,Gold,10833.0,1354125.0,0.625,3
ESR Kunshan Yitian Logistics Park W3,Gold,11356.0,1419500.0,0.625,3
ESR Kunshan Yitian Logistics Park W4,Gold,10833.0,1354125.0,0.625,3
ESR Kunshan Yitian Logistics Park B,Gold,14947.0,1868375.0,0.625,3
ESR Kunshan Yitian Logistics Park A,Gold,21651.0,2706375.0,0.625,3
ESR Kunshan Yitian Logistics Park C,Platinum,17459.0,3055325.0,0.875,4
ESR Taicang Mingzhan  Logistics Park W1,Gold,18346.0,2293250.0,0.625,3
ESR Taicang Mingzhan  Logistics Park W2,Gold,23227.69,2903461.0,0.6249999461849198,3
ESR Taicang Mingzhan  Logistics Park W3,Gold,23582.18,2947772.0,0.6249998939877484,3
Ascendas Xinsu Square Building A,Gold,28722.0,1077075.0,0.1875,3
Ascendas Xinsu Square Building B,Gold,28777.0,1079138.0,0.18750008687493486,3
Ascendas Xinsu Square Building C,Gold,13274.0,497775.0,0.1875,3
Ascendas Xinsu Square Building D,Gold,13234.0,496275.0,0.1875,3
CONF,Gold,2638.66,164916.0,0.3124995262747,3
A&L APPARELS PVT LTD,Gold,2168.73,379528.0,0.8750005763741914,3
JINAN PINGAN FINANCE CENTRE,Platinum,180000.0,9450000.0,0.2625,4
Building L,Gold,13902.0,521325.0,0.1875,3
LHT TOWER,Gold,16548.0,620550.0,0.1875,3
TPDDL BADLI DISTRICT OFFICE BUILDING,Platinum,1346.0,70665.0,0.2625,4
TPDDL MOTI NAGAR DISTRICT OFFICE,Platinum,1755.0,92138.0,0.2625014245014245,4
TPDDL DISTRICT OFFICE BUILDING- SHALIMAR,Platinum,814.67,42770.0,0.26249892594547486,4
TPDDL SHAKTI NAGAR OFFICE BUILDING,Platinum,1352.0,70980.0,0.2625,4
TPDDL PROTECTION & TESTING OFFICE,Platinum,859.72,45135.0,0.262498255245894,4
BLDG NO 5 / R3 GERA COMMERZONE,Platinum,51743.91,2716555.0,0.2624999734268245,4
Paramount Products Pvt. Ltd,Gold,4736.0,828800.0,0.875,3
PRESTIGE THIRULAKSHMI - VST TOWER,Gold,9392.03,352201.0,0.18749993345421595,3
Jeongwang Logistics,Gold,104451.71,13056464.0,0.6250000119672526,3
China Central Place,Platinum,214819.0,11277998.0,0.2625000116377043,4
5 Corporate Avenue,Platinum,51628.0,2710470.0,0.2625,4
S A Diamonds,Platinum,1742.3,426864.0,1.2250014348849223,4
Pinghu Yishang Building A,Gold,17383.0,2172875.0,0.625,3
Pinghu Yishang Building B,Gold,19162.0,2395250.0,0.625,3
Kunshan Hanfeng Building 1,Gold,16735.0,2091875.0,0.625,3
Kunshan Hanfeng Building 2,Gold,12424.0,1553000.0,0.625,3
Kunshan Hanfeng Workshop,Gold,13289.0,1661125.0,0.625,3
Ningbo Beilun Building 1,Gold,33813.0,4226625.0,0.625,3
Ningbo Beilun Building 2,Gold,33795.0,4224375.0,0.625,3
Ningbo Beilun Building 3,Gold,10939.0,1367375.0,0.625,3
Chengdu LQY Building 1,Gold,57216.0,7152000.0,0.625,3
Wuxi Bonded Phase1 Building,Gold,31035.0,3879375.0,0.625,3
Wuxi Bonded Phase2 Building 1,Gold,19096.0,2387000.0,0.625,3
Wuxi Bonded Phase2 Building 2,Gold,16233.0,2840775.0,0.875,3
Chengdu LQY Building 2,Gold,25469.73,3183716.0,0.6249999509221339,3
Chengdu LQY Building 3,Gold,20377.35,2547169.0,0.6250000613426182,3
Chengdu LQY Building 4,Gold,20388.26,2548532.0,0.6249998773804141,3
ESR Kunshan Shang'en Logistics Park W1,Gold,21827.0,2728375.0,0.625,3
Kunshan Zhoushi Workshop 2,Gold,11759.0,1469875.0,0.625,3
Kunshan Zhoushi Workshop 3,Gold,12992.0,1624000.0,0.625,3
Shanghai Oriento Plaza Building A,Platinum,18684.0,980910.0,0.2625,4
Shanghai Oriento Plaza Building B,Gold,16137.0,605138.0,0.1875001549234678,3
Shanghai Oriento Plaza Building C,Gold,16137.0,605138.0,0.1875001549234678,3
CONF,Gold,100424.06,6276504.0,0.3125000124472163,3
LPS Bossard Private Limited,Platinum,16499.76,4042441.0,1.224999939393058,4
Shanghai Pufa Tower,Platinum,64931.0,3408878.0,0.26250003850241027,4
Taicang Dettol Production Building A201,Gold,15664.0,2741200.0,0.875,3
Taicang Dettol Admin Building A600,Gold,5599.0,209962.0,0.18749955349169495,3
Jindal Stainless Centre,Platinum,6670.25,350188.0,0.2624999063003636,4
LOGOS HANGZHOU LOGISTICS PARK,Gold,27543.0,3442875.0,0.625,3
LOGOS WUJIANG MODERN LOGISTICS PARK,Gold,23062.2,2882775.0,0.625,3
Mapletree Logistics Centre Hobeob3,Gold,54332.0,6791500.0,0.625,3
CONF,Gold,3734.7,233419.0,0.31250033469890487,3
Inspire BKC,Platinum,60510.6,3176806.0,0.26249995868492465,4
100 Queen's Road Central,Platinum,17116.0,898590.0,0.2625,4
FORESEA LIFE BUILDING,Gold,14486.0,543225.0,0.1875,3
WANGJING CENTER,Platinum,74727.0,3923167.0,0.26249996654489005,4
CONF,Platinum,26246.31,2296552.0,0.43749997618712877,4
GLP Fengcheng Campus B-1,Platinum,27818.0,4868150.0,0.875,4
GLP Fengcheng Campus B-2,Platinum,47408.0,8296400.0,0.875,4
SLOAN India Pvt. Ltd.,Gold,1135.92,42597.0,0.1875,3
CSCEC-TAISEI Energy Storage Building,Platinum,100.99,5302.0,0.2625012377463115,4
CHAROEN POKPHAND BIOTECHNOLOGY FACTORY,Platinum,21810.47,3816832.0,0.8749999426880759,4
MCP One,Gold,16205.0,1316656.0,0.4062499228633138,3
Dell International Services India Privat,Platinum,18206.48,4460588.0,1.2250001098509982,4
RMC Gems India Ltd,Gold,3507.09,613741.0,0.8750003564208504,3
ZHONGGUANCUN CY DIG MED IND PK BLK 1,Platinum,34199.0,1795448.0,0.26250007310155266,4
ZHONGGUANCUN CY DIG MED IND PK BLK 2,Platinum,25000.0,1312500.0,0.2625,4
ZHONGGUANCUN CY DIG MED IND PK BLK 3,Platinum,15800.0,829500.0,0.2625,4
CONF,Platinum,3437.41,300773.0,0.43749945453117317,4
Canny Elevator Technology Center,Gold,8377.0,314138.0,0.18750029843619434,3
Mashreq Bank DOZ,Gold,21588.52,809570.0,0.1875001158022875,3
Commerzone Kharadi R1/Building No 3,Platinum,37268.97,1956621.0,0.2625000100619899,4
"Kama Ayurveda Factory, Crafting Greener",Platinum,2015.62,493827.0,1.2250002480626307,4
Central Square I,Platinum,13967.32,733284.0,0.2624998926064556,4
